ID,y_trust,c_age,c_male,c_education,c_income,x_threat
11288,7,39,1,4,2,0
11289,5,43,0,1,NA,0
11290,NA,35,1,1,NA,NA
11291,NA,6,0,NA,NA,NA
11292,NA,52,1,8,3,NA
11293,5,51,0,6,0,0
11294,NA,NA,NA,NA,NA,NA
11295,7,24,1,4,1,0
11296,NA,NA,NA,NA,NA,NA
11297,7,17,0,0,NA,0
11298,8,14,0,0,NA,0
11299,0,45,0,1,NA,1
11300,5,49,1,4,2,0
11301,NA,NA,NA,NA,NA,NA
11302,NA,15,1,0,NA,NA
11303,NA,NA,NA,NA,NA,NA
11304,NA,NA,NA,NA,NA,NA
11305,NA,NA,NA,NA,NA,NA
11306,NA,NA,NA,NA,NA,NA
11307,NA,NA,NA,NA,NA,NA
11308,NA,NA,NA,NA,NA,NA
11309,7,57,1,6,3,0
11310,7,51,0,6,0,0
11311,NA,NA,NA,NA,NA,NA
11312,7,24,0,1,NA,1
11313,6,20,1,1,1,0
11314,8,17,0,1,NA,0
11315,NA,NA,NA,NA,NA,NA
11316,5,NA,NA,NA,NA,1
11317,3,NA,NA,NA,NA,1
11318,NA,NA,NA,NA,NA,NA
11319,NA,NA,NA,NA,NA,NA
11320,NA,NA,NA,NA,NA,NA
11321,8,NA,NA,NA,NA,0
11322,NA,NA,NA,NA,NA,NA
11323,2,66,1,4,NA,0
11324,NA,70,0,1,NA,NA
11325,NA,73,1,7,NA,NA
11326,NA,70,0,6,NA,NA
11327,5,40,1,10,3,0
11328,8,39,0,10,0,0
11329,NA,7,0,0,NA,NA
11330,NA,6,1,NA,NA,NA
11331,NA,53,1,8,3,NA
11332,NA,52,0,6,NA,NA
11333,NA,23,1,4,NA,NA
11334,NA,NA,NA,NA,NA,NA
11335,NA,18,0,1,0,NA
11336,9,78,0,4,NA,0
11337,NA,NA,NA,NA,NA,NA
11338,NA,NA,NA,NA,NA,NA
11339,NA,NA,NA,NA,NA,NA
11340,NA,NA,NA,NA,NA,NA
11341,NA,NA,NA,NA,NA,NA
11342,NA,NA,NA,NA,NA,NA
11343,NA,NA,NA,NA,NA,NA
11344,5,52,0,4,2,0
11345,NA,NA,NA,NA,NA,NA
11346,NA,NA,NA,NA,NA,NA
11347,5,47,1,10,NA,0
11348,6,42,0,5,NA,0
11349,NA,16,1,1,NA,NA
11350,6,14,1,0,NA,0
11351,NA,12,1,0,NA,NA
11352,NA,88,0,5,NA,NA
11353,NA,NA,NA,NA,NA,NA
11354,5,58,1,9,3,0
11355,6,57,0,5,0,0
11356,NA,NA,NA,NA,NA,NA
11357,9,26,0,4,NA,0
11358,7,54,1,10,3,0
11359,5,53,0,10,3,0
11360,10,21,0,1,NA,1
11361,8,77,0,4,2,0
11362,NA,63,1,1,NA,NA
11363,9,55,0,6,3,0
11364,NA,NA,NA,NA,NA,NA
11365,NA,NA,NA,NA,NA,NA
11366,10,55,0,2,NA,0
11367,NA,25,1,4,NA,NA
11368,4,22,1,4,1,0
11369,8,68,1,5,NA,0
11370,10,63,0,2,0,0
11371,NA,NA,NA,NA,NA,NA
11372,NA,NA,NA,NA,NA,NA
11373,8,57,1,7,NA,0
11374,8,50,0,4,NA,0
11375,NA,NA,NA,NA,NA,NA
11376,NA,NA,NA,NA,NA,NA
11377,NA,NA,NA,NA,NA,NA
11378,NA,NA,NA,NA,NA,NA
11379,8,50,0,4,NA,0
11380,5,47,1,4,3,0
11381,NA,NA,NA,NA,NA,NA
11382,4,13,1,0,NA,1
11383,NA,12,0,0,NA,NA
11384,NA,12,0,0,NA,NA
11385,NA,NA,NA,NA,NA,NA
11386,10,46,1,9,3,0
11387,NA,38,0,4,NA,NA
11388,NA,5,0,0,NA,NA
11389,3,35,0,10,3,1
11390,6,64,0,4,NA,0
11391,NA,NA,NA,NA,NA,NA
11392,NA,NA,NA,NA,NA,NA
11393,NA,NA,NA,NA,NA,NA
11394,NA,NA,NA,NA,NA,NA
11395,NA,NA,NA,NA,NA,NA
11396,NA,NA,NA,NA,NA,NA
11397,NA,NA,NA,NA,NA,NA
11398,NA,NA,NA,NA,NA,NA
11399,7,63,0,4,NA,0
11400,5,75,1,5,NA,0
11401,NA,39,1,4,NA,NA
11402,8,41,0,4,0,0
11403,NA,8,0,0,NA,NA
11404,7,48,1,4,3,0
11405,NA,NA,NA,NA,NA,NA
11406,NA,NA,NA,NA,NA,NA
11407,NA,NA,NA,NA,NA,NA
11408,NA,NA,NA,NA,NA,NA
11409,8,42,1,10,3,0
11410,6,41,0,4,0,0
11411,NA,NA,NA,NA,NA,NA
11412,NA,NA,NA,NA,NA,NA
11413,7,37,1,7,3,0
11414,7,37,0,4,1,0
11415,NA,9,0,0,NA,NA
11416,NA,7,0,0,NA,NA
11417,NA,NA,NA,NA,NA,NA
11418,NA,NA,NA,NA,NA,NA
11419,5,37,0,9,NA,0
11420,5,37,1,7,3,0
11421,NA,NA,NA,NA,NA,NA
11422,8,75,0,4,NA,0
11423,NA,NA,NA,NA,NA,NA
11424,NA,42,0,4,NA,NA
11425,8,53,0,4,3,0
11426,NA,34,1,10,NA,NA
11427,NA,NA,NA,NA,NA,NA
11428,NA,NA,NA,NA,NA,NA
11429,NA,NA,NA,NA,NA,NA
11430,NA,NA,NA,NA,NA,NA
11431,NA,NA,NA,NA,NA,NA
11432,NA,48,1,7,NA,NA
11433,5,45,0,4,NA,0
11434,NA,19,0,0,NA,NA
11435,NA,56,1,4,NA,NA
11436,7,53,0,4,1,0
11437,NA,NA,NA,NA,NA,NA
11438,NA,23,0,4,NA,NA
11439,7,42,0,10,1,1
11440,6,41,1,10,3,0
11441,NA,6,0,NA,NA,NA
11442,7,58,0,7,1,0
11443,NA,NA,NA,NA,NA,NA
11444,7,80,0,5,NA,0
11445,NA,79,1,4,NA,NA
11446,NA,48,1,10,NA,NA
11447,NA,52,0,4,NA,NA
11448,NA,23,0,6,NA,NA
11449,NA,20,1,4,NA,NA
11450,5,65,0,7,NA,0
11451,8,31,1,10,3,0
11452,5,31,0,4,0,0
11453,NA,NA,NA,NA,NA,NA
11454,NA,NA,NA,NA,NA,NA
11455,NA,NA,NA,NA,NA,NA
11456,NA,NA,NA,NA,NA,NA
11457,NA,NA,NA,NA,NA,NA
11458,NA,NA,NA,NA,NA,NA
11459,NA,NA,NA,NA,NA,NA
11460,NA,NA,NA,NA,NA,NA
11461,NA,NA,NA,NA,NA,NA
11462,NA,NA,NA,NA,NA,NA
11463,9,71,1,6,0,0
11464,8,60,0,10,1,0
11465,2,24,0,6,0,0
11466,NA,NA,NA,NA,NA,NA
11467,NA,NA,NA,NA,NA,NA
11468,7,NA,NA,NA,NA,0
11469,NA,NA,NA,NA,NA,NA
11470,NA,NA,NA,NA,NA,NA
11471,NA,NA,NA,NA,NA,NA
11472,NA,NA,NA,NA,NA,NA
11473,NA,32,0,4,NA,NA
11474,NA,NA,NA,NA,NA,NA
11475,NA,NA,NA,NA,NA,NA
11476,NA,NA,NA,NA,NA,NA
11477,NA,NA,NA,NA,NA,NA
11478,NA,NA,NA,NA,NA,NA
11479,7,37,0,10,NA,0
11480,7,42,1,6,3,0
11481,8,36,0,4,1,0
11482,5,14,1,0,NA,0
11483,NA,12,1,0,NA,NA
11484,NA,10,0,0,NA,NA
11485,NA,NA,NA,NA,NA,NA
11486,8,62,0,4,1,0
11487,NA,65,1,6,NA,NA
11488,NA,61,0,6,NA,NA
11489,2,26,1,4,1,0
11490,NA,52,1,10,NA,NA
11491,6,46,0,10,3,0
11492,7,14,1,0,NA,0
11493,NA,11,0,0,NA,NA
11494,NA,88,1,7,NA,NA
11495,5,77,0,4,NA,0
11496,2,44,0,9,NA,1
11497,7,44,1,10,NA,0
11498,NA,NA,NA,NA,NA,NA
11499,NA,NA,NA,NA,NA,NA
11500,NA,NA,NA,NA,NA,NA
11501,NA,NA,NA,NA,NA,NA
11502,NA,NA,NA,NA,NA,NA
11503,NA,NA,NA,NA,NA,NA
11504,5,42,1,7,3,0
11505,0,83,0,1,NA,0
11506,NA,NA,NA,NA,NA,NA
11507,NA,NA,NA,NA,NA,NA
11508,NA,NA,NA,NA,NA,NA
11509,NA,NA,NA,NA,NA,NA
11510,NA,NA,NA,NA,NA,NA
11511,NA,NA,NA,NA,NA,NA
11512,NA,NA,NA,NA,NA,NA
11513,7,46,0,2,NA,0
11514,7,45,1,9,NA,0
11515,4,16,1,1,NA,1
11516,5,13,1,1,NA,1
11517,NA,11,1,0,NA,NA
11518,NA,59,1,4,1,NA
11519,NA,NA,NA,NA,NA,NA
11520,NA,NA,NA,NA,NA,NA
11521,NA,NA,NA,NA,NA,NA
11522,NA,NA,NA,NA,NA,NA
11523,4,51,0,0,0,0
11524,NA,48,1,4,NA,NA
11525,NA,NA,NA,NA,NA,NA
11526,8,43,1,9,3,0
11527,NA,NA,NA,NA,NA,NA
11528,5,NA,NA,NA,NA,0
11529,9,85,1,10,NA,0
11530,NA,79,0,5,NA,NA
11531,NA,NA,NA,NA,NA,NA
11532,NA,NA,NA,NA,NA,NA
11533,NA,NA,NA,NA,NA,NA
11534,NA,NA,NA,NA,NA,NA
11535,5,37,0,7,2,0
11536,NA,73,0,1,NA,NA
11537,9,73,1,9,NA,0
11538,7,41,1,4,2,0
11539,NA,NA,NA,NA,NA,NA
11540,NA,NA,NA,NA,NA,NA
11541,NA,NA,NA,NA,NA,NA
11542,NA,NA,NA,NA,NA,NA
11543,7,86,0,5,NA,0
11544,NA,NA,NA,NA,NA,NA
11545,NA,NA,NA,NA,NA,NA
11546,NA,NA,NA,NA,NA,NA
11547,NA,NA,NA,NA,NA,NA
11548,9,46,1,9,3,0
11549,6,40,0,10,1,0
11550,NA,NA,NA,NA,NA,NA
11551,NA,NA,NA,NA,NA,NA
11552,NA,NA,NA,NA,NA,NA
11553,7,62,1,8,1,0
11554,8,50,0,1,0,0
11555,NA,23,0,4,NA,NA
11556,4,20,1,1,0,1
11557,NA,NA,NA,NA,NA,NA
11558,8,52,0,7,2,0
11559,NA,44,1,6,NA,NA
11560,NA,NA,NA,NA,NA,NA
11561,NA,NA,NA,NA,NA,NA
11562,NA,NA,NA,NA,NA,NA
11563,NA,NA,NA,NA,NA,NA
11564,NA,NA,NA,NA,NA,NA
11565,NA,NA,NA,NA,NA,NA
11566,NA,NA,NA,NA,NA,NA
11567,3,58,1,0,1,0
11568,7,40,1,1,2,0
11569,NA,38,0,1,NA,NA
11570,NA,NA,NA,NA,NA,NA
11571,NA,NA,NA,NA,NA,NA
11572,7,44,1,4,1,0
11573,NA,43,0,4,NA,NA
11574,NA,NA,NA,NA,NA,NA
11575,NA,NA,NA,NA,NA,NA
11576,6,38,0,4,NA,0
11577,NA,38,1,9,NA,NA
11578,NA,8,1,0,NA,NA
11579,NA,7,0,0,NA,NA
11580,7,77,1,7,NA,0
11581,8,46,1,4,2,0
11582,NA,42,0,1,NA,NA
11583,5,18,1,1,NA,1
11584,5,15,0,0,NA,0
11585,NA,NA,NA,NA,NA,NA
11586,NA,NA,NA,NA,NA,NA
11587,NA,NA,NA,NA,NA,NA
11588,NA,NA,NA,NA,NA,NA
11589,6,50,1,8,3,0
11590,10,49,0,4,1,0
11591,NA,81,1,1,NA,NA
11592,7,70,0,4,NA,0
11593,6,60,0,4,NA,0
11594,NA,57,1,4,NA,NA
11595,NA,NA,NA,NA,NA,NA
11596,5,46,1,4,NA,0
11597,5,43,0,4,0,0
11598,6,16,0,1,0,0
11599,5,15,0,0,NA,0
11600,NA,11,1,0,NA,NA
11601,NA,NA,NA,NA,NA,NA
11602,5,70,1,10,3,0
11603,8,67,0,9,NA,0
11604,8,27,0,10,1,0
11605,NA,NA,NA,NA,NA,NA
11606,NA,NA,NA,NA,NA,NA
11607,NA,NA,NA,NA,NA,NA
11608,NA,NA,NA,NA,NA,NA
11609,NA,NA,NA,NA,NA,NA
11610,7,61,1,4,3,0
11611,5,54,0,1,1,0
11612,NA,NA,NA,NA,NA,NA
11613,NA,38,1,1,2,NA
11614,NA,34,0,1,0,NA
11615,NA,12,0,0,NA,NA
11616,NA,9,1,0,NA,NA
11617,NA,NA,NA,NA,NA,NA
11618,6,41,1,10,3,0
11619,NA,37,0,4,NA,NA
11620,NA,NA,NA,NA,NA,NA
11621,NA,NA,NA,NA,NA,NA
11622,NA,NA,NA,NA,NA,NA
11623,NA,NA,NA,NA,NA,NA
11624,NA,NA,NA,NA,NA,NA
11625,NA,NA,NA,NA,NA,NA
11626,NA,22,0,6,0,NA
11627,NA,55,1,7,NA,NA
11628,8,52,0,4,1,0
11629,2,25,1,4,NA,1
11630,NA,NA,NA,NA,NA,NA
11631,NA,NA,NA,NA,NA,NA
11632,NA,NA,NA,NA,NA,NA
11633,NA,41,1,4,NA,NA
11634,NA,NA,NA,NA,NA,NA
11635,NA,NA,NA,NA,NA,NA
11636,NA,NA,NA,NA,NA,NA
11637,NA,NA,NA,NA,NA,NA
11638,NA,NA,NA,NA,NA,NA
11639,5,49,0,4,NA,0
11640,7,48,1,4,3,0
11641,10,13,1,1,NA,0
11642,NA,10,0,1,NA,NA
11643,NA,52,0,4,NA,NA
11644,5,42,1,6,3,0
11645,NA,NA,NA,NA,NA,NA
11646,NA,NA,NA,NA,NA,NA
11647,NA,NA,NA,NA,NA,NA
11648,NA,NA,NA,NA,NA,NA
11649,NA,NA,NA,NA,NA,NA
11650,NA,NA,NA,NA,NA,NA
11651,NA,NA,NA,NA,NA,NA
11652,7,43,1,10,NA,0
11653,NA,37,1,4,3,NA
11654,NA,NA,NA,NA,NA,NA
11655,7,50,0,4,0,0
11656,5,20,0,0,1,0
11657,5,17,1,0,0,0
11658,NA,NA,NA,NA,NA,NA
11659,NA,NA,NA,NA,NA,NA
11660,NA,NA,NA,NA,NA,NA
11661,NA,NA,NA,NA,NA,NA
11662,NA,NA,NA,NA,NA,NA
11663,NA,NA,NA,NA,NA,NA
11664,8,58,1,1,1,0
11665,NA,57,0,1,NA,NA
11666,NA,NA,NA,NA,NA,NA
11667,NA,NA,NA,NA,NA,NA
11668,NA,NA,NA,NA,NA,NA
11669,NA,NA,NA,NA,NA,NA
11670,7,71,1,4,NA,0
11671,8,70,0,8,NA,0
11672,NA,NA,NA,NA,NA,NA
11673,NA,NA,NA,NA,NA,NA
11674,NA,NA,NA,NA,NA,NA
11675,NA,NA,NA,NA,NA,NA
11676,8,50,1,4,3,0
11677,5,46,0,5,NA,0
11678,NA,23,1,8,1,NA
11679,NA,NA,NA,NA,NA,NA
11680,4,45,1,7,3,0
11681,5,43,0,4,1,0
11682,6,17,1,0,0,1
11683,9,15,0,0,0,0
11684,NA,NA,NA,NA,NA,NA
11685,NA,NA,NA,NA,NA,NA
11686,NA,NA,NA,NA,NA,NA
11687,NA,NA,NA,NA,NA,NA
11688,NA,NA,NA,NA,NA,NA
11689,NA,NA,NA,NA,NA,NA
11690,NA,NA,NA,NA,NA,NA
11691,NA,NA,NA,NA,NA,NA
11692,NA,NA,NA,NA,NA,NA
11693,8,63,0,1,NA,1
11694,NA,54,1,4,NA,NA
11695,7,48,0,4,0,0
11696,NA,20,0,0,NA,NA
11697,NA,18,1,1,NA,NA
11698,0,28,1,9,2,0
11699,NA,NA,NA,NA,NA,NA
11700,NA,NA,NA,NA,NA,NA
11701,NA,NA,NA,NA,NA,NA
11702,NA,NA,NA,NA,NA,NA
11703,NA,77,0,4,NA,NA
11704,8,75,1,7,NA,0
11705,NA,NA,NA,NA,NA,NA
11706,NA,NA,NA,NA,NA,NA
11707,NA,NA,NA,NA,NA,NA
11708,NA,NA,NA,NA,NA,NA
11709,NA,NA,NA,NA,NA,NA
11710,6,84,0,4,NA,0
11711,NA,NA,NA,NA,NA,NA
11712,NA,NA,NA,NA,NA,NA
11713,NA,NA,NA,NA,NA,NA
11714,NA,NA,NA,NA,NA,NA
11715,NA,NA,NA,NA,NA,NA
11716,5,78,0,2,NA,0
11717,NA,81,1,5,NA,NA
11718,NA,NA,NA,NA,NA,NA
11719,NA,NA,NA,NA,NA,NA
11720,NA,NA,NA,NA,NA,NA
11721,NA,NA,NA,NA,NA,NA
11722,NA,NA,NA,NA,NA,NA
11723,5,40,1,8,3,0
11724,9,35,0,4,NA,0
11725,NA,10,1,0,NA,NA
11726,NA,8,0,0,NA,NA
11727,NA,6,1,0,NA,NA
11728,NA,NA,NA,NA,NA,NA
11729,NA,NA,NA,NA,NA,NA
11730,NA,NA,NA,NA,NA,NA
11731,NA,NA,NA,NA,NA,NA
11732,NA,NA,NA,NA,NA,NA
11733,NA,NA,NA,NA,NA,NA
11734,NA,NA,NA,NA,NA,NA
11735,7,43,1,4,2,0
11736,9,37,0,4,0,0
11737,5,15,1,0,NA,0
11738,10,13,1,0,NA,1
11739,NA,NA,NA,NA,NA,NA
11740,NA,NA,NA,NA,NA,NA
11741,NA,NA,NA,NA,NA,NA
11742,NA,NA,NA,NA,NA,NA
11743,NA,NA,NA,NA,NA,NA
11744,NA,NA,NA,NA,NA,NA
11745,NA,NA,NA,NA,NA,NA
11746,NA,NA,NA,NA,NA,NA
11747,NA,39,0,7,1,NA
11748,NA,11,0,0,NA,NA
11749,NA,10,0,0,NA,NA
11750,NA,7,1,0,NA,NA
11751,NA,NA,NA,NA,NA,NA
11752,NA,NA,NA,NA,NA,NA
11753,NA,NA,NA,NA,NA,NA
11754,NA,NA,NA,NA,NA,NA
11755,NA,NA,NA,NA,NA,NA
11756,NA,NA,NA,NA,NA,NA
11757,NA,NA,NA,NA,NA,NA
11758,NA,NA,NA,NA,NA,NA
11759,NA,NA,NA,NA,NA,NA
11760,NA,NA,NA,NA,NA,NA
11761,NA,NA,NA,NA,NA,NA
11762,NA,NA,NA,NA,NA,NA
11763,8,64,0,1,0,0
11764,8,60,1,4,3,0
11765,3,57,1,1,2,0
11766,NA,52,0,4,NA,NA
11767,NA,24,0,6,NA,NA
11768,NA,NA,NA,NA,NA,NA
11769,NA,NA,NA,NA,NA,NA
11770,NA,NA,NA,NA,NA,NA
11771,8,34,0,6,0,1
11772,7,33,1,7,1,0
11773,NA,8,0,0,NA,NA
11774,NA,6,1,0,NA,NA
11775,NA,55,1,8,NA,NA
11776,10,53,0,2,1,0
11777,NA,27,0,10,NA,NA
11778,NA,24,1,4,NA,NA
11779,NA,NA,NA,NA,NA,NA
11780,NA,NA,NA,NA,NA,NA
11781,NA,NA,NA,NA,NA,NA
11782,NA,NA,NA,NA,NA,NA
11783,NA,NA,NA,NA,NA,NA
11784,NA,NA,NA,NA,NA,NA
11785,8,44,0,5,0,0
11786,6,13,1,0,NA,1
11787,NA,12,1,0,NA,NA
11788,NA,9,1,1,NA,NA
11789,NA,NA,NA,NA,NA,NA
11790,NA,NA,NA,NA,NA,NA
11791,NA,NA,NA,NA,NA,NA
11792,NA,NA,NA,NA,NA,NA
11793,NA,NA,NA,NA,NA,NA
11794,NA,NA,NA,NA,NA,NA
11795,NA,NA,NA,NA,NA,NA
11796,NA,NA,NA,NA,NA,NA
11797,NA,NA,NA,NA,NA,NA
11798,NA,NA,NA,NA,NA,NA
11799,NA,NA,NA,NA,NA,NA
11800,NA,NA,NA,NA,NA,NA
11801,NA,NA,NA,NA,NA,NA
11802,NA,NA,NA,NA,NA,NA
11803,NA,NA,NA,NA,NA,NA
11804,NA,NA,NA,NA,NA,NA
11805,NA,NA,NA,NA,NA,NA
11806,NA,NA,NA,NA,NA,NA
11807,NA,NA,NA,NA,NA,NA
11808,NA,NA,NA,NA,NA,NA
11809,NA,NA,NA,NA,NA,NA
11810,NA,NA,NA,NA,NA,NA
11811,NA,NA,NA,NA,NA,NA
11812,NA,NA,NA,NA,NA,NA
11813,NA,NA,NA,NA,NA,NA
11814,7,39,0,4,0,1
11815,5,39,1,7,3,0
11816,NA,17,1,1,NA,NA
11817,NA,10,0,0,NA,NA
11818,NA,8,1,0,NA,NA
11819,NA,7,1,0,NA,NA
11820,NA,NA,NA,NA,NA,NA
11821,NA,NA,NA,NA,NA,NA
11822,NA,NA,NA,NA,NA,NA
11823,NA,NA,NA,NA,NA,NA
11824,NA,NA,NA,NA,NA,NA
11825,NA,NA,NA,NA,NA,NA
11826,NA,NA,NA,NA,NA,NA
11827,NA,NA,NA,NA,NA,NA
11828,NA,NA,NA,NA,NA,NA
11829,NA,NA,NA,NA,NA,NA
11830,NA,NA,NA,NA,NA,NA
11831,NA,NA,NA,NA,NA,NA
11832,NA,NA,NA,NA,NA,NA
11833,NA,NA,NA,NA,NA,NA
11834,NA,NA,NA,NA,NA,NA
11835,NA,NA,NA,NA,NA,NA
11836,NA,NA,NA,NA,NA,NA
11837,10,69,1,9,NA,0
11838,NA,NA,NA,NA,NA,NA
11839,9,61,1,4,3,0
11840,10,59,0,1,0,0
11841,NA,NA,NA,NA,NA,NA
11842,NA,NA,NA,NA,NA,NA
11843,NA,62,1,8,NA,NA
11844,9,61,0,5,1,0
11845,NA,NA,NA,NA,NA,NA
11846,7,26,1,4,NA,0
11847,NA,20,0,0,NA,NA
11848,NA,NA,NA,NA,NA,NA
11849,0,79,0,2,NA,0
11850,NA,60,1,1,1,NA
11851,8,70,0,1,NA,0
11852,NA,40,0,4,NA,NA
11853,NA,44,1,4,2,NA
11854,NA,NA,NA,NA,NA,NA
11855,NA,13,1,0,NA,NA
11856,NA,NA,NA,NA,NA,NA
11857,NA,NA,NA,NA,NA,NA
11858,3,60,0,1,0,0
11859,NA,55,1,4,NA,NA
11860,6,51,0,8,1,0
11861,NA,51,1,4,NA,NA
11862,0,45,0,6,NA,0
11863,4,23,1,4,1,0
11864,NA,12,0,0,NA,NA
11865,NA,10,1,0,NA,NA
11866,NA,NA,NA,NA,NA,NA
11867,NA,NA,NA,NA,NA,NA
11868,NA,NA,NA,NA,NA,NA
11869,NA,NA,NA,NA,NA,NA
11870,NA,63,1,1,NA,NA
11871,8,58,0,1,0,0
11872,6,27,1,4,NA,0
11873,8,79,0,4,NA,0
11874,NA,NA,NA,NA,NA,NA
11875,6,NA,NA,NA,NA,0
11876,NA,NA,NA,NA,NA,NA
11877,NA,NA,NA,NA,NA,NA
11878,NA,63,1,7,1,NA
11879,6,53,0,4,1,0
11880,NA,18,1,0,NA,NA
11881,NA,NA,NA,NA,NA,NA
11882,NA,NA,NA,NA,NA,NA
11883,NA,NA,NA,NA,NA,NA
11884,NA,NA,NA,NA,NA,NA
11885,NA,NA,NA,NA,NA,NA
11886,NA,NA,NA,NA,NA,NA
11887,NA,NA,NA,NA,NA,NA
11888,NA,NA,NA,NA,NA,NA
11889,NA,NA,NA,NA,NA,NA
11890,5,NA,NA,NA,NA,0
11891,NA,NA,NA,NA,NA,NA
11892,0,NA,NA,NA,NA,0
11893,NA,NA,NA,NA,NA,NA
11894,NA,NA,NA,NA,NA,NA
11895,7,39,0,4,2,0
11896,NA,10,1,NA,NA,NA
11897,3,50,0,5,NA,0
11898,6,46,1,10,3,0
11899,9,59,1,4,NA,0
11900,6,52,0,5,NA,0
11901,NA,27,1,4,NA,NA
11902,NA,NA,NA,NA,NA,NA
11903,NA,NA,NA,NA,NA,NA
11904,NA,20,0,1,NA,NA
11905,NA,19,1,1,0,NA
11906,5,45,1,7,3,0
11907,NA,36,0,4,NA,NA
11908,9,14,0,0,NA,0
11909,NA,12,1,0,NA,NA
11910,NA,79,1,5,NA,NA
11911,NA,59,1,1,1,NA
11912,8,59,0,6,NA,0
11913,NA,61,1,10,NA,NA
11914,NA,NA,NA,NA,NA,NA
11915,NA,NA,NA,NA,NA,NA
11916,NA,NA,NA,NA,NA,NA
11917,7,49,0,4,2,0
11918,7,50,1,8,3,0
11919,NA,48,0,4,NA,NA
11920,NA,21,1,4,NA,NA
11921,NA,19,0,1,NA,NA
11922,2,15,1,0,NA,1
11923,NA,13,1,0,NA,NA
11924,NA,NA,NA,NA,NA,NA
11925,NA,NA,NA,NA,NA,NA
11926,NA,NA,NA,NA,NA,NA
11927,NA,NA,NA,NA,NA,NA
11928,NA,NA,NA,NA,NA,NA
11929,NA,NA,NA,NA,NA,NA
11930,NA,NA,NA,NA,NA,NA
11931,NA,NA,NA,NA,NA,NA
11932,NA,NA,NA,NA,NA,NA
11933,NA,NA,NA,NA,NA,NA
11934,NA,NA,NA,NA,NA,NA
11935,NA,NA,NA,NA,NA,NA
11936,NA,NA,NA,NA,NA,NA
11937,NA,NA,NA,NA,NA,NA
11938,NA,NA,NA,NA,NA,NA
11939,NA,NA,NA,NA,NA,NA
11940,NA,NA,NA,NA,NA,NA
11941,6,59,1,4,2,0
11942,7,57,0,4,2,0
11943,6,50,1,10,3,0
11944,4,46,0,2,1,0
11945,NA,13,1,0,NA,NA
11946,NA,9,1,0,NA,NA
11947,NA,NA,NA,NA,NA,NA
11948,NA,NA,NA,NA,NA,NA
11949,NA,NA,NA,NA,NA,NA
11950,7,44,1,10,3,1
11951,10,41,0,4,0,0
11952,NA,7,1,0,NA,NA
11953,NA,5,0,NA,NA,NA
11954,NA,35,0,4,1,NA
11955,NA,NA,NA,NA,NA,NA
11956,NA,NA,NA,NA,NA,NA
11957,NA,NA,NA,NA,NA,NA
11958,NA,NA,NA,NA,NA,NA
11959,0,46,0,2,0,0
11960,NA,46,1,4,NA,NA
11961,8,17,1,1,0,1
11962,NA,NA,NA,NA,NA,NA
11963,NA,NA,NA,NA,NA,NA
11964,NA,NA,NA,NA,NA,NA
11965,NA,NA,NA,NA,NA,NA
11966,NA,NA,NA,NA,NA,NA
11967,NA,NA,NA,NA,NA,NA
11968,NA,63,0,4,NA,NA
11969,7,63,1,4,1,0
11970,6,40,1,4,2,0
11971,7,39,0,4,0,0
11972,NA,12,0,0,NA,NA
11973,NA,NA,NA,NA,NA,NA
11974,NA,NA,NA,NA,NA,NA
11975,NA,NA,NA,NA,NA,NA
11976,4,49,1,9,NA,0
11977,5,NA,NA,NA,NA,0
11978,8,NA,NA,NA,NA,0
11979,NA,NA,NA,NA,NA,NA
11980,NA,NA,NA,NA,NA,NA
11981,NA,NA,NA,NA,NA,NA
11982,NA,NA,NA,NA,NA,NA
11983,NA,NA,NA,NA,NA,NA
11984,NA,NA,NA,NA,NA,NA
11985,NA,NA,NA,NA,NA,NA
11986,NA,73,0,1,NA,0
11987,NA,NA,NA,NA,NA,NA
11988,NA,NA,NA,NA,NA,NA
11989,NA,NA,NA,NA,NA,NA
11990,NA,NA,NA,NA,NA,NA
11991,NA,NA,NA,NA,NA,NA
11992,NA,NA,NA,NA,NA,NA
11993,NA,NA,NA,NA,NA,NA
11994,10,69,0,2,0,0
11995,5,54,1,10,NA,0
11996,8,44,1,7,2,0
11997,7,39,0,4,0,0
11998,NA,7,1,NA,NA,NA
11999,NA,NA,NA,NA,NA,NA
12000,7,22,1,6,0,0
12001,NA,NA,NA,NA,NA,NA
12002,NA,NA,NA,NA,NA,NA
12003,NA,40,0,7,2,NA
12004,NA,NA,NA,NA,NA,NA
12005,NA,18,1,0,NA,NA
12006,NA,16,0,0,NA,NA
12007,NA,13,1,0,NA,NA
12008,NA,NA,NA,NA,NA,NA
12009,NA,NA,NA,NA,NA,NA
12010,NA,NA,NA,NA,NA,NA
12011,NA,NA,NA,NA,NA,NA
12012,NA,NA,NA,NA,NA,NA
12013,NA,NA,NA,NA,NA,NA
12014,NA,NA,NA,NA,NA,NA
12015,5,44,0,1,1,0
12016,6,NA,NA,NA,NA,0
12017,NA,22,1,4,NA,NA
12018,5,14,1,0,NA,1
12019,NA,12,0,0,NA,NA
12020,NA,NA,NA,NA,NA,NA
12021,NA,NA,NA,NA,NA,NA
12022,5,56,0,7,2,0
12023,4,54,1,7,3,0
12024,NA,NA,NA,NA,NA,NA
12025,NA,NA,NA,NA,NA,NA
12026,7,49,0,7,1,0
12027,NA,48,1,10,NA,NA
12028,7,20,1,6,2,0
12029,6,18,1,1,0,1
12030,6,15,0,0,0,0
